ཨཱོ o:_⁵⁵
མཁྱེར _ch_er_⁵⁵
མཁྱེལ _ch_e:_⁵⁵
མཁྱེས _ch_e?_⁵¹
མཁྱོ _ch_o_⁵⁵
མཁྱོག _ch_o?_⁵¹
མཁྱོགས _ch_o?_⁵¹
མཁྱོང _ch_oŋ_⁵⁵
མཁྱོངས _ch_oŋ_⁵¹
མཁྱོད _ch_ø?_⁵¹
མཁྱོན _ch_on_⁵⁵
མཁྱོབ _ch_op_⁵¹
མཁྱོབས _ch_op_⁵¹
མཁྱོམ _ch_om_⁵⁵
མཁྱོམས _ch_om_⁵¹
མཁྱོར _ch_or_⁵⁵
མཁྱོལ _ch_ø:_⁵⁵
མཁྱོས _ch_ø?_⁵¹
མཁྲ _tʂh_a_⁵⁵
མཁྲག _tʂh_a?_⁵¹
མཁྲངས _tʂh_aŋ_⁵¹
མཁྲད _tʂh_ɛ?_⁵¹
མཁྲན _tʂh_an_⁵⁵
མཁྲབ _tʂh_ap_⁵¹
མཁྲབས _tʂh_əp_⁵¹
མཁྲམ _tʂh_am_⁵⁵
མཁྲམས _tʂh_am_⁵¹
མཁྲར _tʂh_ar_⁵⁵
མཁྲལ _tʂh_ɛ:_⁵⁵
མཁྲས _tʂh_ɛ?_⁵¹
མཁྲི _tʂh_i_⁵⁵
མཁྲིང _tʂh_iŋ_⁵⁵
མཁྲིངས _tʂh_iŋ_⁵¹
མཁྲིད _tʂh_i?_⁵¹
མཁྲིན _tʂh_in_⁵⁵
མཁྲིབ _tʂh_ip_⁵¹
མཁྲིབས _tʂh_ip_⁵¹
མཁྲིམ _tʂh_im_⁵⁵
མཁྲིམས _tʂh_im_⁵¹
མཁྲིར _tʂh_ir_⁵⁵
མཁྲིལ _tʂh_i:_⁵⁵
མཁྲུ _tʂh_u_⁵⁵
མཁྲུག _tʂh_u?_⁵¹
མཁྲུགས _tʂh_u?_⁵¹
མཁྲུང _tʂh_uŋ_⁵⁵
མཁྲུངས _tʂh_up_⁵¹
མཁྲུད _tʂh_y?_⁵¹
མཁྲུན _tʂh_yn_⁵⁵
མཁྲུབ _tʂh_up_⁵¹
མཁྲུབས _tʂh_up_⁵¹
མཁྲུམ _tʂh_um_⁵⁵
མཁྲུམས _tʂh_um_⁵¹
མཁྲུར _tʂh_ur_⁵⁵
མཁྲུལ _tʂh_y:_⁵⁵
མཁྲུས _tʂh_y?_⁵¹
མཁྲེ _tʂh_e_⁵⁵
མཁྲེག _tʂh_e?_⁵¹
མཁྲེང _tʂh_eŋ_⁵⁵
མཁྲེངས _tʂh_eŋ_⁵¹
མཁྲེད _tʂh_e?_⁵¹
མཁྲེན _tʂh_en_⁵⁵
མཁྲེབ _tʂh_ep_⁵¹
མཁྲེབས _tʂh_ep_⁵¹
མཁྲེམ _tʂh_em_⁵⁵
མཁྲེམས _tʂh_em_⁵¹
མཁྲེར _tʂh_er_⁵⁵
མཁྲེལ _tʂh_e:_⁵⁵
མཁྲེས _tʂh_e?_⁵¹
མཁྲོ _tʂh_o_⁵⁵
མཁྲོག _tʂh_o?_⁵¹
མཁྲོགས _tʂh_o?_⁵¹
མཁྲོང _tʂh_oŋ_⁵⁵
མཁྲོངས _tʂh_oŋ_⁵¹
མཁྲོད _tʂh_ø?_⁵¹
མཁྲོན _tʂh_on_⁵⁵
མཁྲོབ _tʂh_op_⁵¹
མཁྲོབས _tʂh_op_⁵¹
མཁྲོམ _tʂh_om_⁵⁵
མཁྲོམས _tʂh_om_⁵¹
མཁྲོར _tʂh_or_⁵⁵
མཁྲོལ _tʂh_ø:_⁵⁵
མཁྲོས _tʂh_ø?_⁵¹
མགག _k_a?_¹³²
མགགས _k_a?_¹³²
མགང _k_aŋ_¹³
མགངས _k_aŋ_¹³²
མགད _k_ɛ?_¹³²
མགན _k_an_¹³
མགབ _k_ap_¹³²
མགབས _k_əp_¹³²
མགམ _k_am_¹³
མགམས _k_am_¹³²
མགའ _k_a_¹³
མགས _k_ɛ?_¹³²
མགི _k_i_¹³
མགིག _k_i?_¹³²
མགིགས _k_i?_¹³²
མགིང _k_iŋ_¹³
མགིངས _k_iŋ_¹³²
མགིད _k_i?_¹³²
མགིན _k_in_¹³
མགིབ _k_ip_¹³²
མགིབས _k_ip_¹³²
མགིམ _k_im_¹³
མགིམས _k_im_¹³²
མགིར _k_ir_¹³
མགིལ _k_i:_¹³
མགིས _k_i?_¹³²
མགུག _k_u?_¹³²
མགུགས _k_u?_¹³²
མགུང _k_uŋ_¹³
མགུངས _k_up_¹³²
མགུད _k_y?_¹³²
མགུན _k_yn_¹³
མགུབ _k_up_¹³²
མགུབས _k_up_¹³²
མགུམ _k_um_¹³
མགུམས _k_um_¹³²
མགུས _k_y?_¹³²
མགེ _k_e_¹³
མགེག _k_e?_¹³²
མགེགས _k_e?_¹³²
མགེང _k_eŋ_¹³
མགེངས _k_eŋ_¹³²
མགེད _k_e?_¹³²
མགེན _k_en_¹³
མགེབ _k_ep_¹³²
མགེབས _k_ep_¹³²
མགེམ _k_em_¹³
མགེམས _k_em_¹³²
མགེར _k_er_¹³
མགེལ _k_e:_¹³
མགེས _k_e?_¹³²
མགོག _k_o?_¹³²
མགོགས _k_o?_¹³²
མགོང _k_oŋ_¹³
མགོངས _k_oŋ_¹³²
མགོད _k_ø?_¹³²
མགོབ _k_op_¹³²
མགོབས _k_op_¹³²
མགོམ _k_om_¹³
མགོམས _k_om_¹³²
མགོལ _k_ø:_¹³
མགྱ _c_a_¹³
མགྱག _c_a?_¹³²
མགྱགས _c_a?_¹³²
མགྱང _c_aŋ_¹³
མགྱངས _c_aŋ_¹³²
མགྱད _c_ɛ?_¹³²
མགྱན _c_an_¹³
མགྱབ _c_ap_¹³²
མགྱབས _c_əp_¹³²
མགྱམ _c_am_¹³
མགྱམས _c_am_¹³²
མགྱར _c_ar_¹³
མགྱལ _c_ɛ:_¹³
མགྱས _c_ɛ?_¹³²
མགྱི _c_i_¹³
མགྱིག _c_i?_¹³²
མགྱིགས _c_i?_¹³²
མགྱིང _c_iŋ_¹³
མགྱིངས _c_iŋ_¹³²
མགྱིད _c_i?_¹³²
མགྱིན _c_in_¹³
མགྱིབ _c_ip_¹³²
མགྱིབས _c_ip_¹³²
མགྱིམ _c_im_¹³
མགྱིམས _c_im_¹³²
མགྱིར _c_ir_¹³
མགྱིལ _c_i:_¹³
མགྱིས _c_i?_¹³²
མགྱུ _c_u_¹³
མགྱུག _c_u?_¹³²
མགྱུགས _c_u?_¹³²
མགྱུང _c_uŋ_¹³
མགྱུངས _c_up_¹³²
མགྱུད _c_y?_¹³²
མགྱུན _c_yn_¹³
མགྱུབ _c_up_¹³²
མགྱུབས _c_up_¹³²
མགྱུམ _c_um_¹³
མགྱུམས _c_um_¹³²
མགྱུར _c_ur_¹³
མགྱུལ _c_y:_¹³
མགྱུས _c_y?_¹³²
མགྱེ _c_e_¹³
མགྱེག _c_e?_¹³²
མགྱེགས _c_e?_¹³²
མགྱེང _c_eŋ_¹³
མགྱེངས _c_eŋ_¹³²
མགྱེད _c_e?_¹³²
མགྱེན _c_en_¹³
མགྱེབ _c_ep_¹³²
མགྱེབས _c_ep_¹³²
མགྱེམ _c_em_¹³
མགྱེམས _c_em_¹³²
མགྱེར _c_er_¹³
མགྱེལ _c_e:_¹³
མགྱེས _c_e?_¹³²
མགྱོ _c_o_¹³
མགྱོག _c_o?_¹³²
མགྱོང _c_oŋ_¹³
མགྱོངས _c_oŋ_¹³²
མགྱོད _c_ø?_¹³²
མགྱོན _c_on_¹³
མགྱོབ _c_op_¹³²
མགྱོབས _c_op_¹³²
མགྱོམ _c_om_¹³
མགྱོམས _c_om_¹³²
མགྱོར _c_or_¹³
མགྱོལ _c_ø:_¹³
མགྱོས _c_ø?_¹³²
མགྲ _tʂ_a_¹³
མགྲག _tʂ_a?_¹³²
མགྲགས _tʂ_a?_¹³²
མགྲང _tʂ_aŋ_¹³
མགྲངས _tʂ_aŋ_¹³²
མགྲད _tʂ_ɛ?_¹³²
མགྲན _tʂ_an_¹³
མགྲབ _tʂ_ap_¹³²
མགྲབས _tʂ_əp_¹³²
མགྲམ _tʂ_am_¹³
མགྲམས _tʂ_am_¹³²
མགྲར _tʂ_ar_¹³
མགྲལ _tʂ_ɛ:_¹³
མགྲས _tʂ_ɛ?_¹³²
མགྲི _tʂ_i_¹³
མགྲིག _tʂ_i?_¹³²
མགྲིགས _tʂ_i?_¹³²
མགྲིང _tʂ_iŋ_¹³
མགྲིངས _tʂ_iŋ_¹³²
མགྲིད _tʂ_i?_¹³²
མགྲིབ _tʂ_ip_¹³²
མགྲིབས _tʂ_ip_¹³²
མགྲིམ _tʂ_im_¹³
མགྲིམས _tʂ_im_¹³²
མགྲིར _tʂ_ir_¹³
མགྲིལ _tʂ_i:_¹³
མགྲིས _tʂ_i?_¹³²
མགྲུ _tʂ_u_¹³
མགྲུག _tʂ_u?_¹³²
མགྲུགས _tʂ_u?_¹³²
མགྲུང _tʂ_uŋ_¹³
མགྲུངས _tʂ_up_¹³²
མགྲུད _tʂ_y?_¹³²
མགྲུན _tʂ_yn_¹³
མགྲུབ _tʂ_up_¹³²
མགྲུབས _tʂ_up_¹³²
མགྲུམ _tʂ_um_¹³
མགྲུམས _tʂ_um_¹³²
མགྲུར _tʂ_ur_¹³
མགྲུལ _tʂ_y:_¹³
མགྲུས _tʂ_y?_¹³²
མགྲེ _tʂ_e_¹³
མགྲེག _tʂ_e?_¹³²
མགྲེགས _tʂ_e?_¹³²
མགྲེང _tʂ_eŋ_¹³
མགྲེངས _tʂ_eŋ_¹³²
མགྲེད _tʂ_e?_¹³²
མགྲེན _tʂ_en_¹³
མགྲེབ _tʂ_ep_¹³²
མགྲེབས _tʂ_ep_¹³²
མགྲེམ _tʂ_em_¹³
མགྲེམས _tʂ_em_¹³²
མགྲེར _tʂ_er_¹³
མགྲེལ _tʂ_e:_¹³
མགྲེས _tʂ_e?_¹³²
མགྲོ _tʂ_o_¹³
མགྲོག _tʂ_o?_¹³²
མགྲོགས _tʂ_o?_¹³²
མགྲོང _tʂ_oŋ_¹³
མགྲོངས _tʂ_oŋ_¹³²
མགྲོད _tʂ_ø?_¹³²
མགྲོབ _tʂ_op_¹³²
མགྲོབས _tʂ_op_¹³²
མགྲོམ _tʂ_om_¹³
མགྲོམས _tʂ_om_¹³²
མགྲོར _tʂ_or_¹³
མགྲོལ _tʂ_ø:_¹³
མགྲོས _tʂ_ø?_¹³²
མངང _ŋ_aŋ_¹³
མངངས _ŋ_aŋ_¹³²
མངད _ŋ_ɛ?_¹³²
མངབ _ŋ_ap_¹³²
མངབས _ŋ_əp_¹³²
མངམ _ŋ_am_¹³
མངམས _ŋ_am_¹³²
མངི _ŋ_i_¹³
མངིག _ŋ_i?_¹³²
མངིགས _ŋ_i?_¹³²
མངིང _ŋ_iŋ_¹³
མངིངས _ŋ_iŋ_¹³²
མངིད _ŋ_i?_¹³²
མངིན _ŋ_in_¹³
མངིབ _ŋ_ip_¹³²
མངིབས _ŋ_ip_¹³²
མངིམ _ŋ_im_¹³
མངིམས _ŋ_im_¹³²
མངིར _ŋ_ir_¹³
མངིལ _ŋ_i:_¹³
མངིས _ŋ_i?_¹³²
མངུ _ŋ_u_¹³
མངུག _ŋ_u?_¹³²
མངུགས _ŋ_u?_¹³²
མངུང _ŋ_uŋ_¹³
མངུངས _ŋ_up_¹³²
མངུད _ŋ_y?_¹³²
མངུན _ŋ_yn_¹³
མངུབ _ŋ_up_¹³²
མངུབས _ŋ_up_¹³²
མངུམ _ŋ_um_¹³
མངུམས _ŋ_um_¹³²
མངུར _ŋ_ur_¹³
མངུལ _ŋ_y:_¹³
མངུས _ŋ_y?_¹³²
མངེ _ŋ_e_¹³
མངེག _ŋ_e?_¹³²
མངེགས _ŋ_e?_¹³²
མངེང _ŋ_eŋ_¹³
མངེངས _ŋ_eŋ_¹³²
མངེད _ŋ_e?_¹³²
མངེན _ŋ_en_¹³
མངེབ _ŋ_ep_¹³²
མངེབས _ŋ_ep_¹³²
མངེམ _ŋ_em_¹³
མངེམས _ŋ_em_¹³²
མངེར _ŋ_er_¹³
མངེལ _ŋ_e:_¹³
མངེས _ŋ_e?_¹³²
མངོ _ŋ_o_¹³
མངོག _ŋ_o?_¹³²
མངོང _ŋ_oŋ_¹³
མངོངས _ŋ_oŋ_¹³²
མངོད _ŋ_ø?_¹³²
མངོབ _ŋ_op_¹³²
མངོབས _ŋ_op_¹³²
མངོམ _ŋ_om_¹³
མངོམས _ŋ_om_¹³²
མངོར _ŋ_or_¹³
མངོལ _ŋ_ø:_¹³
མངོས _ŋ_ø?_¹³²
མཆག _tɕh_a?_⁵¹
མཆགས _tɕh_a?_⁵¹
མཆང _tɕh_aŋ_⁵⁵
མཆངས _tɕh_aŋ_⁵¹
མཆབ _tɕh_ap_⁵¹
མཆབས _tɕh_əp_⁵¹
མཆམ _tɕh_am_⁵⁵
མཆམས _tɕh_am_⁵¹
མཆར _tɕh_ar_⁵⁵
མཆལ _tɕh_ɛ:_⁵⁵
མཆས _tɕh_ɛ?_⁵¹
མཆིགས _tɕh_i?_⁵¹
མཆིངས _tɕh_iŋ_⁵¹
མཆིབ _tɕh_ip_⁵¹
མཆིབས _tɕh_ip_⁵¹
མཆིམ _tɕh_im_⁵⁵
མཆིར _tɕh_ir_⁵⁵
མཆུག _tɕh_u?_⁵¹
མཆུགས _tɕh_u?_⁵¹
མཆུང _tɕh_uŋ_⁵⁵
མཆུངས _tɕh_up_⁵¹
མཆུད _tɕh_y?_⁵¹
མཆུན _tɕh_yn_⁵⁵
མཆུབ _tɕh_up_⁵¹
མཆུབས _tɕh_up_⁵¹
མཆུམ _tɕh_um_⁵⁵
མཆུམས _tɕh_um_⁵¹
མཆུར _tɕh_ur_⁵⁵
མཆུལ _tɕh_y:_⁵⁵
མཆེག _tɕh_e?_⁵¹
མཆེགས _tɕh_e?_⁵¹
མཆེང _tɕh_eŋ_⁵⁵
མཆེངས _tɕh_eŋ_⁵¹
མཆེན _tɕh_en_⁵⁵
མཆེབ _tɕh_ep_⁵¹
མཆེབས _tɕh_ep_⁵¹
མཆེམ _tɕh_em_⁵⁵
མཆེམས _tɕh_em_⁵¹
མཆོ _tɕh_o_⁵⁵
མཆོན _tɕh_on_⁵⁵
མཆོབ _tɕh_op_⁵¹
མཆོབས _tɕh_op_⁵¹
མཆོམ _tɕh_om_⁵⁵
མཆོམས _tɕh_om_⁵¹
མཆོལ _tɕh_ø:_⁵⁵
མཆོས _tɕh_ø?_⁵¹
མཇག _tɕ_a?_¹³²
མཇགས _tɕ_a?_¹³²
མཇང _tɕ_aŋ_¹³
མཇངས _tɕ_aŋ_¹³²
མཇད _tɕ_ɛ?_¹³²
མཇན _tɕ_an_¹³
མཇབ _tɕ_ap_¹³²
མཇབས _tɕ_əp_¹³²
མཇམ _tɕ_am_¹³
མཇམས _tɕ_am_¹³²
མཇའ _tɕ_a_¹³
མཇར _tɕ_ar_¹³
མཇས _tɕ_ɛ?_¹³²
མཇི _tɕ_i_¹³
མཇིག _tɕ_i?_¹³²
མཇིགས _tɕ_i?_¹³²
མཇིངས _tɕ_iŋ_¹³²
མཇིད _tɕ_i?_¹³²
མཇིན _tɕ_in_¹³
མཇིབ _tɕ_ip_¹³²
མཇིབས _tɕ_ip_¹³²
མཇིམ _tɕ_im_¹³
མཇིམས _tɕ_im_¹³²
མཇིར _tɕ_ir_¹³
མཇིལ _tɕ_i:_¹³
མཇིས _tɕ_i?_¹³²
མཇུ _tɕ_u_¹³
མཇུགས _tɕ_u?_¹³²
མཇུང _tɕ_uŋ_¹³
མཇུངས _tɕ_up_¹³²
མཇུན _tɕ_yn_¹³
མཇུབ _tɕ_up_¹³²
མཇུབས _tɕ_up_¹³²
མཇུམ _tɕ_um_¹³
མཇུམས _tɕ_um_¹³²
མཇུར _tɕ_ur_¹³
མཇུལ _tɕ_y:_¹³
མཇུས _tɕ_y?_¹³²
མཇེག _tɕ_e?_¹³²
མཇེགས _tɕ_e?_¹³²
མཇེང _tɕ_eŋ_¹³
མཇེངས _tɕ_eŋ_¹³²
མཇེན _tɕ_en_¹³
མཇེབ _tɕ_ep_¹³²
མཇེབས _tɕ_ep_¹³²
མཇེམ _tɕ_em_¹³
མཇེམས _tɕ_em_¹³²
མཇེར _tɕ_er_¹³
མཇེལ _tɕ_e:_¹³
མཇོ _tɕ_o_¹³
མཇོག _tɕ_o?_¹³²
མཇོགས _tɕ_o?_¹³²
མཇོང _tɕ_oŋ_¹³
མཇོངས _tɕ_oŋ_¹³²
མཇོད _tɕ_ø?_¹³²
མཇོན _tɕ_on_¹³
མཇོབ _tɕ_op_¹³²
མཇོབས _tɕ_op_¹³²
མཇོམ _tɕ_om_¹³
མཇོམས _tɕ_om_¹³²
མཇོས _tɕ_ø?_¹³²
མཉག _ȵ_a?_¹³²
མཉགས _ȵ_a?_¹³²
མཉང _ȵ_aŋ_¹³
མཉངས _ȵ_aŋ_¹³²
མཉད _ȵ_ɛ?_¹³²
མཉབ _ȵ_ap_¹³²
མཉབས _ȵ_əp_¹³²
མཉམས _ȵ_am_¹³²
མཉར _ȵ_ar_¹³
མཉས _ȵ_ɛ?_¹³²
མཉི _ȵ_i_¹³
མཉིག _ȵ_i?_¹³²
མཉིགས _ȵ_i?_¹³²
མཉིང _ȵ_iŋ_¹³
མཉིངས _ȵ_iŋ_¹³²
མཉིད _ȵ_i?_¹³²
མཉིན _ȵ_in_¹³
མཉིབ _ȵ_ip_¹³²
མཉིབས _ȵ_ip_¹³²
མཉིམ _ȵ_im_¹³
མཉིམས _ȵ_im_¹³²
མཉིར _ȵ_ir_¹³
མཉིལ _ȵ_i:_¹³
མཉུ _ȵ_u_¹³
མཉུག _ȵ_u?_¹³²
མཉུགས _ȵ_u?_¹³²
མཉུང _ȵ_uŋ_¹³
མཉུངས _ȵ_up_¹³²
མཉུད _ȵ_y?_¹³²
མཉུན _ȵ_yn_¹³
མཉུབ _ȵ_up_¹³²
མཉུབས _ȵ_up_¹³²
མཉུམ _ȵ_um_¹³
མཉུམས _ȵ_um_¹³²
མཉུར _ȵ_ur_¹³
མཉུལ _ȵ_y:_¹³
མཉུས _ȵ_y?_¹³²
མཉེག _ȵ_e?_¹³²
མཉེགས _ȵ_e?_¹³²
མཉེང _ȵ_eŋ_¹³
མཉེངས _ȵ_eŋ_¹³²
མཉེབ _ȵ_ep_¹³²
མཉེབས _ȵ_ep_¹³²
མཉེམ _ȵ_em_¹³
མཉེམས _ȵ_em_¹³²
མཉེར _ȵ_er_¹³
མཉོ _ȵ_o_¹³
མཉོག _ȵ_o?_¹³²
མཉོགས _ȵ_o?_¹³²
མཉོང _ȵ_oŋ_¹³
མཉོངས _ȵ_oŋ_¹³²
མཉོད _ȵ_ø?_¹³²
མཉོན _ȵ_on_¹³
མཉོབ _ȵ_op_¹³²
མཉོབས _ȵ_op_¹³²
མཉོམ _ȵ_om_¹³
མཉོམས _ȵ_om_¹³²
མཉོར _ȵ_or_¹³
མཉོལ _ȵ_ø:_¹³
མཉོས _ȵ_ø?_¹³²
མཐག _th_a?_⁵¹
མཐགས _th_a?_⁵¹
མཐད _th_ɛ?_⁵¹
མཐན _th_an_⁵⁵
མཐབ _th_ap_⁵¹
མཐབས _th_əp_⁵¹
མཐམ _th_am_⁵⁵
མཐམས _th_am_⁵¹
མཐལ _th_ɛ:_⁵⁵
མཐི _th_i_⁵⁵
མཐིག _th_i?_⁵¹
མཐིགས _th_i?_⁵¹
མཐིངས _th_iŋ_⁵¹
མཐིད _th_i?_⁵¹
མཐིན _th_in_⁵⁵
མཐིབ _th_ip_⁵¹
མཐིབས _th_ip_⁵¹
མཐིམ _th_im_⁵⁵
མཐིམས _th_im_⁵¹
མཐིར _th_ir_⁵⁵
མཐིས _th_i?_⁵¹
མཐུགས _th_u?_⁵¹
མཐུང _th_uŋ_⁵⁵
མཐུངས _th_up_⁵¹
མཐུབས _th_up_⁵¹
མཐུམ _th_um_⁵⁵
མཐུམས _th_um_⁵¹
མཐུལ _th_y:_⁵⁵
མཐེག _th_e?_⁵¹
མཐེགས _th_e?_⁵¹
མཐེང _th_eŋ_⁵⁵
མཐེངས _th_eŋ_⁵¹
མཐེད _th_e?_⁵¹
མཐེན _th_en_⁵⁵
མཐེབས _th_ep_⁵¹
མཐེམ _th_em_⁵⁵
མཐེམས _th_em_⁵¹
མཐེར _th_er_⁵⁵
མཐེལ _th_e:_⁵⁵
མཐེས _th_e?_⁵¹
མཐོག _th_o?_⁵¹
མཐོགས _th_o?_⁵¹
མཐོད _th_ø?_⁵¹
མཐོབ _th_op_⁵¹
མཐོབས _th_op_⁵¹
མཐོམ _th_om_⁵⁵
མཐོམས _th_om_⁵¹
མདགས _t_a?_¹³²
མདཨང _t_aŋ_¹³
མདད _t_ɛ?_¹³²
མདབ _t_ap_¹³²
མདབས _t_əp_¹³²
མདམ _t_am_¹³
མདམས _t_am_¹³²
མདར _t_ar_¹³
མདལ _t_ɛ:_¹³
མདི _t_i_¹³
མདིག _t_i?_¹³²
མདིགས _t_i?_¹³²
མདིང _t_iŋ_¹³
མདིངས _t_iŋ_¹³²
མདིད _t_i?_¹³²
མདིན _t_in_¹³
མདིབ _t_ip_¹³²
མདིབས _t_ip_¹³²
མདིམ _t_im_¹³
མདིམས _t_im_¹³²
མདིར _t_ir_¹³
མདིལ _t_i:_¹³
མདིས _t_i?_¹³²
མདུ _t_u_¹³
མདུག _t_u?_¹³²
མདུགས _t_u?_¹³²
མདུངས _t_up_¹³²
མདུབ _t_up_¹³²
མདུབས _t_up_¹³²
མདུམ _t_um_¹³
མདུམས _t_um_¹³²
མདུར _t_ur_¹³
མདུལ _t_y:_¹³
མདུས _t_y?_¹³²
མདེ _t_e_¹³
མདེག _t_e?_¹³²
མདེང _t_eŋ_¹³
མདེངས _t_eŋ_¹³²
མདེད _t_e?_¹³²
མདེན _t_en_¹³
མདེབ _t_ep_¹³²
མདེབས _t_ep_¹³²
མདེམ _t_em_¹³
མདེམས _t_em_¹³²
མདེའུ _t_iu_¹³
མདེར _t_er_¹³
མདེས _t_e?_¹³²
མདོགས _t_o?_¹³²
མདོད _t_ø?_¹³²
མདོན _t_on_¹³
མདོབ _t_op_¹³²
མདོབས _t_op_¹³²
མདོམ _t_om_¹³
མདོལ _t_ø:_¹³
མནད _n_ɛ?_¹³²
མནས _n_ɛ?_¹³²
མནི _n_i_¹³
མནིག _n_i?_¹³²
མནིགས _n_i?_¹³²
མནིང _n_iŋ_¹³
མནིངས _n_iŋ_¹³²
མནིད _n_i?_¹³²
མནིན _n_in_¹³
མནིབ _n_ip_¹³²
མནིབས _n_ip_¹³²
མནིམ _n_im_¹³
མནིམས _n_im_¹³²
མནིར _n_ir_¹³
མནིལ _n_i:_¹³
མནིས _n_i?_¹³²
མནུ _n_u_¹³
མནུག _n_u?_¹³²
མནུགས _n_u?_¹³²
མནུང _n_uŋ_¹³
མནུངས _n_up_¹³²
མནུད _n_y?_¹³²
མནུབ _n_up_¹³²
མནུབས _n_up_¹³²
མནུམ _n_um_¹³
མནུམས _n_um_¹³²
མནུར _n_ur_¹³
མནུལ _n_y:_¹³
མནུས _n_y?_¹³²
མནེ _n_e_¹³
མནེག _n_e?_¹³²
མནེགས _n_e?_¹³²
མནེང _n_eŋ_¹³
མནེངས _n_eŋ_¹³²
མནེད _n_e?_¹³²
མནེན _n_en_¹³
མནེབ _n_ep_¹³²
མནེབས _n_ep_¹³²
མནེམ _n_em_¹³
མནེམས _n_em_¹³²
མནེལ _n_e:_¹³
མནེས _n_e?_¹³²
མནོགས _n_o?_¹³²
མནོངས _n_oŋ_¹³²
མནོབ _n_op_¹³²
མནོབས _n_op_¹³²
མནོམ _n_om_¹³
མནོར _n_or_¹³
མབས _m_əp_¹³²
མམས _m_am_¹³²
མཚངས _tsh_aŋ_⁵¹
མཚད _tsh_ɛ?_⁵¹
མཚབ _tsh_ap_⁵¹
མཚབས _tsh_əp_⁵¹
མཚམ _tsh_am_⁵⁵
མཚས _tsh_ɛ?_⁵¹
མཚི _tsh_i_⁵⁵
མཚིག _tsh_i?_⁵¹
མཚིགས _tsh_i?_⁵¹
མཚིང _tsh_iŋ_⁵⁵
མཚིངས _tsh_iŋ_⁵¹
མཚིད _tsh_i?_⁵¹
མཚིན _tsh_in_⁵⁵
མཚིབ _tsh_ip_⁵¹
མཚིབས _tsh_ip_⁵¹
མཚིམ _tsh_im_⁵⁵
མཚིམས _tsh_im_⁵¹
མཚིར _tsh_ir_⁵⁵
མཚིལ _tsh_i:_⁵⁵
མཚིས _tsh_i?_⁵¹
མཚུ _tsh_u_⁵⁵
མཚུག _tsh_u?_⁵¹
མཚུགས _tsh_u?_⁵¹
མཚུང _tsh_uŋ_⁵⁵
མཚུད _tsh_y?_⁵¹
མཚུབ _tsh_up_⁵¹
མཚུབས _tsh_up_⁵¹
མཚུམ _tsh_um_⁵⁵
མཚུམས _tsh_um_⁵¹
མཚུས _tsh_y?_⁵¹
མཚེག _tsh_e?_⁵¹
མཚེགས _tsh_e?_⁵¹
མཚེང _tsh_eŋ_⁵⁵
མཚེངས _tsh_eŋ_⁵¹
མཚེན _tsh_en_⁵⁵
མཚེབ _tsh_ep_⁵¹
མཚེབས _tsh_ep_⁵¹
མཚེམ _tsh_em_⁵⁵
མཚེམས _tsh_em_⁵¹
མཚེལ _tsh_e:_⁵⁵
མཚོགས _tsh_o?_⁵¹
མཚོང _tsh_oŋ_⁵⁵
མཚོབ _tsh_op_⁵¹
མཚོབས _tsh_op_⁵¹
མཚོམ _tsh_om_⁵⁵
མཚོམས _tsh_om_⁵¹
མཚོལ _tsh_ø:_⁵⁵
མཛག _ts_a?_¹³²
མཛགས _ts_a?_¹³²
མཛང _ts_aŋ_¹³
མཛན _ts_an_¹³
མཛབ _ts_ap_¹³²
མཛབས _ts_əp_¹³²
མཛམ _ts_am_¹³
མཛམས _ts_am_¹³²
མཛལ _ts_ɛ:_¹³
མཛས _ts_ɛ?_¹³²
མཛི _ts_i_¹³
མཛིག _ts_i?_¹³²
མཛིགས _ts_i?_¹³²
མཛིང _ts_iŋ_¹³
མཛིངས _ts_iŋ_¹³²
མཛིད _ts_i?_¹³²
མཛིན _ts_in_¹³
མཛིབ _ts_ip_¹³²
མཛིབས _ts_ip_¹³²
མཛིམ _ts_im_¹³
མཛིམས _ts_im_¹³²
མཛིར _ts_ir_¹³
མཛིལ _ts_i:_¹³
མཛིས _ts_i?_¹³²
མཛུགས _ts_u?_¹³²
མཛུང _ts_uŋ_¹³
མཛུངས _ts_up_¹³²
མཛུད _ts_y?_¹³²
མཛུན _ts_yn_¹³
མཛུབས _ts_up_¹³²
མཛུམ _ts_um_¹³
མཛུམས _ts_um_¹³²
མཛུར _ts_ur_¹³
མཛུས _ts_y?_¹³²
མཛེ _ts_e_¹³
མཛེག _ts_e?_¹³²
མཛེགས _ts_e?_¹³²
མཛེང _ts_eŋ_¹³
མཛེངས _ts_eŋ_¹³²
མཛེད _ts_e?_¹³²
མཛེན _ts_en_¹³
མཛེབ _ts_ep_¹³²
མཛེབས _ts_ep_¹³²
མཛེམ _ts_em_¹³
མཛེམས _ts_em_¹³²
མཛེལ _ts_e:_¹³
མཛོགས _ts_o?_¹³²
མཛོང _ts_oŋ_¹³
མཛོངས _ts_oŋ_¹³²
མཛོན _ts_on_¹³
མཛོབ _ts_op_¹³²
མཛོབས _ts_op_¹³²
མཛོམ _ts_om_¹³
མཛོམས _ts_om_¹³²
མཛོར _ts_or_¹³
མཛོས _ts_ø?_¹³²
མའེ _m_ɛ:_¹³
མའོ _m_ø_¹³
མིད _m_i?_¹³²
མིལ _m_i:_¹³
མུགས _m_u?_¹³²
མུངས _m_up_¹³²
